x,y,z,Thickness_r1_1,r1P2_1,r1P3_1,Distance_r1_1,Thickness_r1_2,r1P2_2,r1P3_2,Distance_r1_2,Thickness_r1_3,r1P2_3,r1P3_3,Distance_r1_3,Thickness_r1_4,r1P2_4,r1P3_4,Distance_r1_4,Thickness_r1_5,r1P2_5,r1P3_5,Distance_r1_5,Thickness_r1_6,r1P2_6,r1P3_6,Distance_r1_6,Thickness_r1_7,r1P2_7,r1P3_7,Distance_r1_7,Thickness_r1_8,r1P2_8,r1P3_8,Distance_r1_8,Thickness_r1_9,r1P2_9,r1P3_9,Distance_r1_9,Thickness_r1_10,r1P2_10,r1P3_10,Distance_r1_10,Thickness_r2_1,r2P2_1,r2P3_1,Distance_r2_1,Thickness_r2_2,r2P2_2,r2P3_2,Distance_r2_2,Thickness_r2_3,r2P2_3,r2P3_3,Distance_r2_3,Thickness_r2_4,r2P2_4,r2P3_4,Distance_r2_4,Thickness_r2_5,r2P2_5,r2P3_5,Distance_r2_5,Thickness_r2_6,r2P2_6,r2P3_6,Distance_r2_6,Thickness_r2_7,r2P2_7,r2P3_7,Distance_r2_7,Thickness_r2_8,r2P2_8,r2P3_8,Distance_r2_8,Thickness_r2_9,r2P2_9,r2P3_9,Distance_r2_9,Thickness_r2_10,r2P2_10,r2P3_10,Distance_r2_10,A3MS
849.5,28.71,595.32,0.67,71.7,0.21,6.97,1.85,71.7,0.21,12.47,7.16,71.7,0.21,17.88,2.01,2.95,0.35,3.09,2.57,45,0.35,37.91,1.51,1.15,0.43,44.04,1.5,1.15,0.43,8.22,1.5,210,0.3,0,0,0,0,0,0,0,0,0,1.14,71.7,0.21,11.93,3.17,71.7,0.21,43.83,2.52,71.7,0.21,17.42,3.87,2.95,0.35,28.77,1.81,2.4,0.4,0.02,6.77,2.4,0.4,2.4,3.1,2.4,0.4,22.7,3.05,2.4,0.4,17.29,2.07,2.4,0.4,0.45,4.98,2.4,0.4,0,43.37
850.26,58.24,593.05,0.67,71.7,0.21,6.95,1.85,71.7,0.21,42.47,2.56,45,0.35,38.17,1.51,1.15,0.43,43.93,1.5,1.15,0.43,8.23,1.5,210,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16,71.7,0.21,11.99,3.18,71.7,0.21,41.66,2.52,71.7,0.21,19.89,3.89,2.95,0.35,25.21,1.82,1.15,0.43,3.33,0.45,2.4,0.4,0,3.14,2.4,0.4,3.96,3.1,2.4,0.4,22.54,3.03,2.4,0.4,17.25,6.38,2.4,0.4,0,41.54
850.25,78.68,596.46,0.66,71.7,0.21,6.98,1.85,71.7,0.21,27.93,2.57,71.7,0.21,6.8,2.27,2.95,0.35,3.09,2.57,45,0.35,38.9,1.51,1.15,0.43,44.08,1.5,1.15,0.43,8.22,1.5,210,0.3,0,0,0,0,0,0,0,0,0,1.13,71.7,0.21,11.9,3.16,71.7,0.21,43.01,3.9,71.7,0.21,16.71,3.86,2.95,0.35,30.27,0.18,2.4,0.4,1.64,6.97,2.4,0.4,0,4.71,2.4,0.4,22.74,3.06,2.4,0.4,17.31,2.37,2.4,0.4,0.16,5.87,210,0.3,1.5,41.71
850.49,99.12,597.6,0.67,71.7,0.21,6.99,1.86,71.7,0.21,27.97,2.58,71.7,0.21,6.81,2.27,2.95,0.35,3.09,2.58,45,0.35,39.38,1.51,1.15,0.43,44.13,1.5,1.15,0.43,8.22,1.5,210,0.3,0,0,0,0,0,0,0,0,0,1.14,71.7,0.21,11.88,3.15,71.7,0.21,41.54,3.28,71.7,0.21,18.65,3.85,2.95,0.35,31.15,0.75,1.15,0.43,1.83,7.05,2.4,0.4,0.83,3.09,2.4,0.4,22.76,3.07,2.4,0.4,17.34,2.68,2.4,0.4,0,6.07,210,0.3,1.5,43.82
850.63,121.84,600.09,0.68,71.7,0.21,7.02,1.86,71.7,0.21,28.07,2.59,71.7,0.21,6.83,2.28,2.95,0.35,46.78,1.71,1.15,0.43,24.06,4.75,1.15,0.43,23.95,1.5,210,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14,71.7,0.21,11.82,3.14,71.7,0.21,47.28,3.11,71.7,0.21,12.75,3.84,2.95,0.35,34.86,0.7,1.15,0.43,1.83,6.21,2.4,0.4,0.79,2.31,2.4,0.4,22.73,3.11,2.4,0.4,17.8,3.05,2.4,0.4,0,5.24,1.15,0.43,1.51,43.16
851.31,145.69,597.6,0.68,71.7,0.21,6.99,1.86,71.7,0.21,27.96,2.58,71.7,0.21,5.49,2.27,210,0.3,0,1.55,210,0.3,100.97,1.5,210,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15,71.7,0.21,11.88,3.15,71.7,0.21,15.63,1.22,71.7,0.21,1.41,2.63,71.7,0.21,0.68,1.95,71.7,0.21,1.22,0.53,71.7,0.21,1.08,2.03,71.7,0.21,35.08,3.85,2.95,0.35,220.53,11.36,2.95,0.35,0,0,0,0,0,45.29
845.11,-79.18,619.17,0.7,71.7,0.21,7.28,1.93,71.7,0.21,19.48,2.69,71.7,0.21,16.77,2.36,2.95,0.35,3.22,2.69,45,0.35,39.5,1.52,1.15,0.43,45.24,1.51,1.15,0.43,8.46,1.5,210,0.3,0,0,0,0,0,0,0,0,0,1.09,71.7,0.21,11.37,3.02,71.7,0.21,45.5,4.19,71.7,0.21,19.8,4.19,45,0.35,47.46,1.94,1.15,0.43,44.21,1.67,1.15,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.2
845.39,-56.46,620.31,0.7,71.7,0.21,7.3,1.94,71.7,0.21,19.52,3.36,71.7,0.21,16.13,2.37,2.95,0.35,3.12,2.5,45,0.35,40.4,1.52,1.15,0.43,45.28,1.51,1.15,0.43,8.48,1.5,210,0.3,0,0,0,0,0,0,0,0,0,1.09,71.7,0.21,11.35,3.01,71.7,0.21,45.4,6.28,71.7,0.21,70.14,1.94,1.15,0.43,44.34,1.69,1.15,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.26
846.22,-36.02,615.77,0.69,71.7,0.21,7.23,1.92,71.7,0.21,19.33,2.67,71.7,0.21,16.64,2.35,2.95,0.35,3.2,2.67,45,0.35,39.66,1.52,1.15,0.43,45.05,1.51,1.15,0.43,8.39,1.5,210,0.3,0,0,0,0,0,0,0,0,0,1.09,71.7,0.21,11.45,3.04,71.7,0.21,6.91,5.45,71.7,0.21,33.44,4.22,71.7,0.21,11.31,12.84,45,0.35,47.26,1.95,1.15,0.43,43.02,1.6,1.15,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,50.9
846.44,-9.9,618.04,0.7,71.7,0.21,7.26,1.93,71.7,0.21,19.41,2.68,71.7,0.21,16.71,2.36,2.95,0.35,3.21,2.68,45,0.35,40.49,1.52,1.15,0.43,45.15,1.51,1.15,0.43,8.43,1.5,210,0.3,0,0,0,0,0,0,0,0,0,1.09,71.7,0.21,11.4,3.03,71.7,0.21,45.6,4.2,71.7,0.21,11.1,3.7,2.95,0.35,5.04,4.2,45,0.35,48.56,1.94,1.15,0.43,43.55,1.63,1.15,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,49.06
847.1,20.76,616.9,0.7,71.7,0.21,7.24,1.92,71.7,0.21,19.35,2.67,71.7,0.21,22.21,2.67,45,0.35,40.82,1.52,1.15,0.43,45.08,1.51,1.15,0.43,8.41,1.5,210,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,71.7,0.21,11.42,3.03,71.7,0.21,8.78,4.56,71.7,0.21,32.37,4.21,71.7,0.21,19.89,4.21,45,0.35,48.84,1.95,1.15,0.43,43.01,1.6,1.15,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,49.99
847.11,35.53,619.17,0.69,71.7,0.21,7.27,1.93,71.7,0.21,13,0.56,71.7,0.21,7.1,4.01,71.7,0.21,63.9,1.52,1.15,0.43,45.19,1.51,1.15,0.43,8.45,1.5,210,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08,71.7,0.21,11.37,3.02,71.7,0.21,19.6,1.87,71.7,0.21,15,3.58,71.7,0.21,5.46,4.19,71.7,0.21,19.8,4.19,45,0.35,49.89,1.94,1.15,0.43,43.61,1.63,1.15,0.43,0,0,0,0,0,0,0,0,0,47.55
847.47,55.97,619.17,0.7,71.7,0.21,7.27,1.93,71.7,0.21,13,0.62,71.7,0.21,75.29,1.52,1.15,0.43,45.18,1.51,1.15,0.43,8.44,1.5,210,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09,71.7,0.21,11.37,3.02,71.7,0.21,19.6,1.73,71.7,0.21,26.1,4.66,71.7,0.21,2.8,4.47,71.7,0.21,64.65,1.94,1.15,0.43,43.49,1.63,1.15,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,43.61
847.75,71.87,619.17,0.7,71.7,0.21,7.26,1.93,71.7,0.21,29.07,2.68,71.7,0.21,7.07,2.36,2.95,0.35,3.22,2.68,45,0.35,42.09,1.52,1.15,0.43,45.17,1.51,1.15,0.43,8.44,1.5,210,0.3,0,0,0,0,0,0,0,0,0,1.09,71.7,0.21,11.37,3.02,71.7,0.21,45.5,4.19,71.7,0.21,19.8,4.19,45,0.35,50.66,1.94,1.15,0.43,43.39,1.62,1.15,0.43,6,1.63,210,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,46.49
847.98,92.31,620.41,0.7,71.7,0.21,7.28,1.93,71.7,0.21,29.13,2.69,71.7,0.21,7.09,2.36,2.95,0.35,3.22,2.69,45,0.35,42.66,1.52,1.15,0.43,45.23,1.51,1.15,0.43,8.46,1.5,210,0.3,0,0,0,0,0,0,0,0,0,1.1,71.7,0.21,11.34,3.01,71.7,0.21,45.39,4.18,71.7,0.21,11.05,3.68,2.95,0.35,5.02,4.15,45,0.35,51.52,1.94,1.15,0.43,43.62,1.64,1.15,0.43,5.99,1.63,210,0.3,0,0,0,0,0,0,0,0,0,44.52
848.32,111.62,620.37,0.7,71.7,0.21,7.28,1.93,71.7,0.21,29.12,2.68,71.7,0.21,7.09,2.36,2.95,0.35,3.22,2.68,45,0.35,42.98,1.52,1.15,0.43,44.55,1.63,1.15,0.43,9.01,1.5,210,0.3,0,0,0,0,0,0,0,0,0,1.09,71.7,0.21,11.34,3.01,71.7,0.21,45.4,4.18,71.7,0.21,11.05,3.68,2.95,0.35,5.02,4.18,45,0.35,51.89,1.94,1.15,0.43,43.5,1.63,1.15,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,45.44
848.44,132.06,622.58,0.7,71.7,0.21,7.31,1.94,71.7,0.21,29.25,2.7,71.7,0.21,6.76,2.69,2.95,0.35,106.55,1.5,210,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08,71.7,0.21,11.3,3,71.7,0.21,44.09,3.09,71.7,0.21,13.19,3.67,2.95,0.35,5,4.17,45,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.59
842.6,-79.18,643.02,0.73,71.7,0.21,7.71,2.05,71.7,0.21,30.85,2.84,71.7,0.21,7.51,2.5,2.95,0.35,3.41,2.84,45,0.35,44.32,1.55,1.15,0.43,46.48,1.55,1.15,0.43,9.15,1.5,210,0.3,0,0,0,0,0,0,0,0,0,1.03,71.7,0.21,10.86,2.88,71.7,0.21,29.04,4.01,71.7,0.21,25,3.4,2.95,0.35,4.94,4.01,45,0.35,51.02,2.19,1.15,0.43,47.84,1.89,1.15,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,57.55
842.86,-57.6,644.16,0.74,71.7,0.21,7.73,2.05,71.7,0.21,30.93,2.85,71.7,0.21,7.53,2.51,2.95,0.35,3.42,2.85,45,0.35,44.94,1.55,1.15,0.43,46.53,1.55,1.15,0.43,9.18,1.5,210,0.3,0,0,0,0,0,0,0,0,0,1.04,71.7,0.21,10.84,2.88,71.7,0.21,28.98,4,71.7,0.21,24.95,3.52,2.95,0.35,4.8,3.36,45,0.35,52.26,2.19,1.15,0.43,47.97,1.89,1.15,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,60.66
843.82,-37.16,638.48,0.73,71.7,0.21,7.61,2.02,71.7,0.21,30.46,2.81,71.7,0.21,7.41,2.47,2.95,0.35,3.37,2.81,45,0.35,44.04,1.54,1.15,0.43,46.19,1.54,1.15,0.43,8.97,1.5,210,0.3,0,0,0,0,0,0,0,0,0,1.06,71.7,0.21,10.96,2.91,71.7,0.21,29.29,4.04,71.7,0.21,8.78,5.77,71.7,0.21,12.43,10.68,45,0.35,51.8,2.21,1.15,0.43,46.75,1.9,1.15,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,59.84
843.7,-16.71,643.02,0.74,71.7,0.21,7.7,2.04,71.7,0.21,30.8,2.84,71.7,0.21,7.49,2.5,2.95,0.35,3.41,2.84,45,0.35,45.39,1.55,1.15,0.43,46.43,1.55,1.15,0.43,9.12,1.5,210,0.3,0,0,0,0,0,0,0,0,0,1.05,71.7,0.21,10.86,2.88,71.7,0.21,29.04,4.01,71.7,0.21,25,3.53,2.95,0.35,4.81,4.01,45,0.35,52.58,2.19,1.15,0.43,47.56,1.89,1.15,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,55.92
843.95,4.86,644.16,0.74,71.7,0.21,7.71,2.05,71.7,0.21,20.63,2.85,71.7,0.21,17.76,2.5,2.95,0.35,3.41,2.85,45,0.35,46.02,1.55,1.15,0.43,46.49,1.55,1.15,0.43,9.15,1.5,210,0.3,0,0,0,0,0,0,0,0,0,1.04,71.7,0.21,10.84,2.88,71.7,0.21,28.98,4,71.7,0.21,24.95,3.52,2.95,0.35,4.8,4,45,0.35,70.73,4.75,1.15,0.43,27.58,1.89,1.15,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,55.64
844.62,23.03,640.78,0.73,71.7,0.21,7.64,2.03,71.7,0.21,30.59,2.82,71.7,0.21,61.71,1.54,1.15,0.43,46.28,1.54,1.15,0.43,9.03,1.5,210,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04,71.7,0.21,10.91,2.9,71.7,0.21,29.17,4.02,71.7,0.21,33.48,4.02,45,0.35,53.45,2.2,1.15,0.43,46.94,1.89,1.15,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.07
844.65,44.61,644.16,0.74,71.7,0.21,7.71,2.05,71.7,0.21,30.83,2.84,71.7,0.21,62.96,1.55,1.15,0.43,46.46,1.55,1.15,0.43,9.14,1.5,210,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,71.7,0.21,10.84,2.88,71.7,0.21,24.89,3.07,71.7,0.21,3.61,1.88,71.7,0.21,20.62,0.1,71.7,0.21,3.76,3.52,2.95,0.35,4.8,3.36,45,0.35,54.83,2.19,1.15,0.43,47.52,1.89,1.15,0.43,0,0,0,0,0,52.6
844.94,61.65,644.16,0.73,71.7,0.21,7.7,2.05,71.7,0.21,30.82,2.84,71.7,0.21,63.25,1.55,1.15,0.43,46.45,1.55,1.15,0.43,9.13,1.5,210,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,71.7,0.21,10.84,2.88,71.7,0.21,26.73,20.65,71.7,0.21,10.56,3.52,2.95,0.35,4.8,3.37,45,0.35,55.24,2.19,1.15,0.43,47.44,1.89,1.15,0.43,12.32,1.6,210,0.3,0,0,0,0,0,0,0,0,0,54.75
845.5,86.63,643.02,0.74,71.7,0.21,7.67,2.04,71.7,0.21,30.71,2.83,71.7,0.21,7.47,2.49,2.95,0.35,3.4,2.83,45,0.35,47.17,1.55,1.15,0.43,46.37,1.55,1.15,0.43,9.08,1.5,210,0.3,0,0,0,0,0,0,0,0,0,1.04,71.7,0.21,10.86,2.88,71.7,0.21,43.47,4.01,71.7,0.21,10.58,3.53,2.95,0.35,4.81,4.01,45,0.35,55.17,2.19,1.15,0.43,47.11,1.89,1.15,0.43,11.78,1.61,210,0.3,0,0,0,0,0,0,0,0,0,51.96
845.48,105.94,646.43,0.74,71.7,0.21,7.74,2.05,71.7,0.21,30.96,2.85,71.7,0.21,7.53,2.51,2.95,0.35,3.42,2.85,45,0.35,48.28,1.55,1.15,0.43,46.55,1.55,1.15,0.43,9.19,1.5,210,0.3,0,0,0,0,0,0,0,0,0,1.04,71.7,0.21,10.79,2.87,71.7,0.21,43.19,3.98,71.7,0.21,10.51,3.5,2.95,0.35,4.78,3.98,45,0.35,55.84,2.18,1.15,0.43,47.7,1.88,1.15,0.43,12.84,1.6,210,0.3,0,0,0,0,0,0,0,0,0,52.9
840.66,-81.45,661.19,0.78,71.7,0.21,8.11,2.15,71.7,0.21,32.43,2.99,71.7,0.21,7.89,2.63,2.95,0.35,3.59,2.99,45,0.35,48.52,1.59,1.15,0.43,47.7,1.59,1.15,0.43,9.89,1.5,210,0.3,0,0,0,0,0,0,0,0,0,1.01,71.7,0.21,10.51,2.79,71.7,0.21,42.04,3.88,71.7,0.21,10.23,3.41,2.95,0.35,4.65,3.88,45,0.35,52.03,2.13,1.15,0.43,51.34,1.85,1.15,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,64.46
840.91,-59.87,662.33,0.78,71.7,0.21,8.13,2.16,71.7,0.21,32.51,3,71.7,0.21,7.91,2.64,2.95,0.35,3.6,3,45,0.35,49.18,1.59,1.15,0.43,47.76,1.59,1.15,0.43,9.93,1.5,210,0.3,0,0,0,0,0,0,0,0,0,1,71.7,0.21,10.49,2.78,71.7,0.21,41.96,3.87,71.7,0.21,10.21,3.4,2.95,0.35,4.64,3.87,45,0.35,52.62,2.13,1.15,0.43,51.46,1.85,1.15,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,59.49
841.51,-39.43,660.06,0.78,71.7,0.21,8.07,2.14,71.7,0.21,32.28,2.98,71.7,0.21,7.85,2.62,2.95,0.35,3.57,2.98,45,0.35,48.98,1.59,1.15,0.43,47.57,1.58,1.15,0.43,9.82,1.5,210,0.3,0,0,0,0,0,0,0,0,0,1.01,71.7,0.21,10.53,2.8,71.7,0.21,42.13,3.88,71.7,0.21,10.25,3.42,2.95,0.35,4.66,3.88,45,0.35,52.99,2.13,1.15,0.43,50.95,1.85,1.15,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,58.85
841.47,-21.26,663.46,0.78,71.7,0.21,8.14,2.16,71.7,0.21,32.57,3,71.7,0.21,7.93,2.64,2.95,0.35,3.6,3,45,0.35,50.13,1.59,1.15,0.43,47.81,1.59,1.15,0.43,9.96,1.5,210,0.3,0,0,0,0,0,0,0,0,0,1.01,71.7,0.21,10.46,2.78,71.7,0.21,41.87,3.86,71.7,0.21,10.19,3.4,2.95,0.35,4.63,3.86,45,0.35,53.62,2.12,1.15,0.43,51.52,1.85,1.15,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,60.54
841.57,-1.95,665.74,0.79,71.7,0.21,8.19,2.17,71.7,0.21,20.75,4.92,71.7,0.21,18.08,2.66,2.95,0.35,3.62,3.02,45,0.35,51.04,1.6,1.15,0.43,47.96,1.6,1.15,0.43,10.06,1.5,210,0.3,0,0,0,0,0,0,0,0,0,1.01,71.7,0.21,10.42,2.77,71.7,0.21,27.86,3.84,71.7,0.21,23.99,3.38,2.95,0.35,4.61,3.84,45,0.35,55.93,3.45,1.15,0.43,48.81,1.84,1.15,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,60.09
842.1,21.9,664.6,0.78,71.7,0.21,8.15,2.16,71.7,0.21,32.62,3.01,71.7,0.21,7.94,2.44,2.95,0.35,58,1.6,1.15,0.43,47.85,1.59,1.15,0.43,9.99,1.5,210,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,71.7,0.21,10.44,2.77,71.7,0.21,41.79,3.85,71.7,0.21,76.76,2.12,1.15,0.43,51.56,1.84,1.15,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.46
842.32,34.39,664.6,0.78,71.7,0.21,8.15,2.16,71.7,0.21,32.61,3.01,71.7,0.21,7.93,2.52,2.95,0.35,58.13,1.6,1.15,0.43,47.84,1.59,1.15,0.43,9.98,1.5,210,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,71.7,0.21,10.44,2.77,71.7,0.21,41.79,3.85,71.7,0.21,77.06,2.12,1.15,0.43,51.51,1.84,1.15,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.86
842.42,53.7,666.87,0.79,71.7,0.21,8.2,2.18,71.7,0.21,32.79,3.02,71.7,0.21,7.98,2.66,2.95,0.35,58.96,1.6,1.15,0.43,47.99,1.6,1.15,0.43,10.07,1.5,210,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,71.7,0.21,10.4,2.76,71.7,0.21,41.62,3.84,71.7,0.21,77.56,2.11,1.15,0.43,51.86,1.84,1.15,0.43,20.09,1.58,210,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.96
842.85,78.68,666.87,0.78,71.7,0.21,8.19,2.17,71.7,0.21,32.76,3.02,71.7,0.21,7.97,2.66,2.95,0.35,3.62,3.02,45,0.35,52.75,1.6,1.15,0.43,47.96,1.6,1.15,0.43,10.06,1.5,210,0.3,0,0,0,0,0,0,0,0,0,0.99,71.7,0.21,10.4,2.76,71.7,0.21,41.62,3.84,71.7,0.21,10.13,3.38,2.95,0.35,4.6,3.84,45,0.35,56.22,2.11,1.15,0.43,51.76,1.84,1.15,0.43,19.96,1.58,210,0.3,0,0,0,0,0,0,0,0,0,58.94
845.64,6,628.26,0.71,71.7,0.21,7.42,1.97,71.7,0.21,19.84,2.74,71.7,0.21,68.16,1.53,1.15,0.43,45.65,1.52,1.15,0.43,8.66,1.5,210,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07,71.7,0.21,11.17,2.97,71.7,0.21,29.87,4.99,71.7,0.21,9.84,4.12,71.7,0.21,10.88,3.63,2.95,0.35,4.94,4.12,45,0.35,79.68,8.31,1.15,0.43,6.93,3.57,1.15,0.43,0,0,0,0,0,0,0,0,0,49
838.66,-72.36,681.64,0.82,71.7,0.21,8.61,2.29,71.7,0.21,34.44,3.17,71.7,0.21,8.38,2.79,2.95,0.35,3.81,3.17,45,0.35,53.95,1.65,1.15,0.43,49.34,1.64,1.15,0.43,10.9,1.5,210,0.3,0,0,0,0,0,0,0,0,0,0.97,71.7,0.21,10.14,2.69,71.7,0.21,40.56,3.74,71.7,0.21,9.87,3.29,2.95,0.35,4.49,3.74,45,0.35,54.67,1.88,1.15,0.43,53.97,1.81,1.15,0.43,12.97,1.5,210,0.3,0,0,0,0,0,0,0,0,0,57.99
838.92,-50.78,682.77,0.82,71.7,0.21,8.63,2.29,71.7,0.21,34.52,3.18,71.7,0.21,8.4,2.8,2.95,0.35,3.82,3.18,45,0.35,54.64,1.65,1.15,0.43,49.4,1.64,1.15,0.43,10.94,1.5,210,0.3,0,0,0,0,0,0,0,0,0,0.97,71.7,0.21,10.12,2.69,71.7,0.21,40.48,3.73,71.7,0.21,9.85,3.28,2.95,0.35,4.48,3.73,45,0.35,55.37,1.87,1.15,0.43,53.96,1.81,1.15,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,58.62
839.3,-29.21,682.77,0.83,71.7,0.21,8.62,2.29,71.7,0.21,34.48,3.18,71.7,0.21,8.41,2.59,45,0.35,4,3.18,45,0.35,55.02,1.65,1.15,0.43,49.37,1.64,1.15,0.43,10.93,1.5,210,0.3,0,0,0,0,0,0,0,0,0,0.97,71.7,0.21,10.12,2.69,71.7,0.21,40.48,3.73,71.7,0.21,9.85,3.28,2.95,0.35,4.48,3.73,45,0.35,55.82,1.88,1.15,0.43,53.94,1.81,1.15,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,57.58
839.38,-11.04,685.04,0.83,71.7,0.21,8.67,2.3,71.7,0.21,15.51,7.79,71.7,0.21,11.39,3.2,71.7,0.21,8.44,2.81,2.95,0.35,3.84,3.2,45,0.35,55.97,1.65,1.15,0.43,49.55,1.65,1.15,0.43,11.03,1.5,210,0.3,0,0,0,0,0,0.97,71.7,0.21,10.08,2.68,71.7,0.21,40.32,3.72,71.7,0.21,9.81,3.27,2.95,0.35,4.46,3.72,45,0.35,56.72,1.85,1.15,0.43,53.94,1.8,1.15,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,56.57
839.53,11.68,687.31,0.83,71.7,0.21,8.72,2.32,71.7,0.21,14.78,4.15,71.7,0.21,9.48,9.5,71.7,0.21,8.68,2.83,2.95,0.35,3.86,3.22,45,0.35,57.01,1.66,1.15,0.43,49.72,1.65,1.15,0.43,11.13,1.5,210,0.3,0,0,0,0,0,0.95,71.7,0.21,10.04,2.67,71.7,0.21,19.99,5.04,71.7,0.21,6.21,12.41,71.7,0.21,9.99,3.26,2.95,0.35,65.9,1.83,1.15,0.43,53.9,1.8,1.15,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,58.97
839.94,30.98,686.62,0.83,71.7,0.21,8.69,2.31,71.7,0.21,34.79,3.21,71.7,0.21,15.14,3.21,45,0.35,57.16,1.65,1.15,0.43,49.63,1.65,1.15,0.43,11.08,1.5,210,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,71.7,0.21,10.05,2.67,71.7,0.21,40.21,3.71,71.7,0.21,9.79,3.26,2.95,0.35,66.12,1.84,1.15,0.43,53.9,1.8,1.15,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.46
840.47,51.43,685.04,0.83,71.7,0.21,8.64,2.3,71.7,0.21,34.59,3.19,71.7,0.21,8.42,2.81,2.95,0.35,3.83,3.19,45,0.35,57.09,1.65,1.15,0.43,49.46,1.65,1.15,0.43,10.98,1.5,210,0.3,0,0,0,0,0,0,0,0,0,0.97,71.7,0.21,10.08,2.68,71.7,0.21,40.32,3.72,71.7,0.21,9.81,3.08,2.95,0.35,66.37,1.86,1.15,0.43,53.88,1.8,1.15,0.43,22.91,1.88,210,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,57.94
840.8,70.73,685.04,0.82,71.7,0.21,8.64,2.29,71.7,0.21,34.56,3.19,71.7,0.21,8.41,2.8,2.95,0.35,3.82,3.19,45,0.35,57.43,1.65,1.15,0.43,49.44,1.65,1.15,0.43,10.96,1.5,210,0.3,0,0,0,0,0,0,0,0,0,0.96,71.7,0.21,10.08,2.68,71.7,0.21,40.32,3.72,71.7,0.21,9.81,3.27,2.95,0.35,4.46,3.72,45,0.35,58.4,1.86,1.15,0.43,53.86,1.8,1.15,0.43,12.13,1.5,210,0.3,0,0,0,0,0,0,0,0,0,56.66
836.99,-51.92,700.94,0.87,71.7,0.21,17.76,3.36,71.7,0.21,8.46,3.97,71.7,0.21,14.47,3.36,71.7,0.21,8.88,2.96,2.95,0.35,4.04,3.36,45,0.35,59.75,1.7,1.15,0.43,51.06,1.7,1.15,0.43,11.96,1.5,210,0.3,0,0,0,0,0,0.94,71.7,0.21,19.1,3.62,71.7,0.21,4.29,3.65,71.7,0.21,21.01,3.62,71.7,0.21,9.55,3.18,2.95,0.35,4.34,3.62,45,0.35,60.24,1.78,1.15,0.43,53.28,1.77,1.15,0.43,11.5,2.84,210,0.3,17.46,2.84,210,0.3,0,56.41
